timestamp,equity,cash
2006-05-03,2427133.893740099,2018327.716667812
2006-05-04,2428735.63924376,2031288.8508434677
2006-05-05,2434377.9421263123,2031288.8508434677
2006-05-08,2432893.323494234,2031288.8508434677
2006-05-09,2431933.2358206892,2031288.8508434677
2006-05-10,2432358.6463817228,2041856.9046184884
2006-05-11,2429039.0760896076,2041856.9046184884
2006-05-12,2424664.2673785817,2046511.517094625
2006-05-15,2427034.999873181,2053958.7124452784
2006-05-16,2426191.574233979,2062757.4875620308
2006-05-17,2420536.805143523,2071395.2379897116
2006-05-18,2419480.0065492867,2071395.2379897116
2006-05-19,2421359.193969461,2088677.2250665156
2006-05-22,2421851.7819714276,2088677.2250665156
2006-05-23,2419481.7833840577,2088677.2250665156
2006-05-24,2421327.094000968,2078121.9947574467
2006-05-25,2424841.0186337563,2078121.9947574467
2006-05-26,2426088.341648492,2078121.9947574467
2006-05-30,2421717.0445871404,2082339.7965292982
2006-05-31,2424540.6765077165,2082339.7965292982
2006-06-01,2427772.499161487,2082339.7965292982
2006-06-02,2428399.818881159,2082339.7965292982
2006-06-05,2423357.1414525756,2089666.3275525817
2006-06-06,2423343.089162613,2089666.3275525817
2006-06-07,2422590.3378452016,2093868.3492811874
2006-06-08,2424294.5358120156,2093868.3492811874
2006-06-09,2423569.0666084243,2093868.3492811874
2006-06-12,2421618.3275906374,2116148.331088238
2006-06-13,2420145.8447745894,2141511.3609340047
2006-06-14,2418850.0516525926,2155358.1808698596
2006-06-15,2422552.233359617,2155358.1808698596
2006-06-16,2421313.5448095025,2155358.1808698596
2006-06-19,2419788.9157483997,2155358.1808698596
2006-06-20,2420815.2381818495,2166043.312797924
2006-06-21,2421522.692639967,2166043.312797924
2006-06-22,2420810.0026051006,2166043.312797924
2006-06-23,2420354.369272848,2166043.312797924
2006-06-26,2421281.216574359,2161930.7125902656
2006-06-27,2419560.2289948943,2161930.7125902656
2006-06-28,2421457.587074924,2161930.7125902656
2006-06-29,2424412.2106199744,2161930.7125902656
2006-06-30,2424500.384212542,2161930.7125902656
2006-07-03,2426185.6806989196,2161930.7125902656
2006-07-05,2424852.916909504,2161930.7125902656
2006-07-06,2424704.088622737,2161930.7125902656
2006-07-07,2423882.52120297,2161930.7125902656
2006-07-10,2425094.7631943705,2161930.7125902656
2006-07-11,2425898.154960442,2161930.7125902656
2006-07-12,2423717.0333668473,2161930.7125902656
2006-07-13,2421981.3711369894,2171061.374063935
2006-07-14,2421518.5092353486,2171061.374063935
2006-07-17,2422793.7862795256,2171061.374063935
2006-07-18,2423175.6111288927,2171061.374063935
2006-07-19,2427049.8018089198,2171061.374063935
2006-07-20,2427520.911601033,2171061.374063935
2006-07-21,2427672.3162239455,2171061.374063935
2006-07-24,2429644.9155330323,2171061.374063935
2006-07-25,2428549.488043427,2187250.629035115
2006-07-26,2427967.0005415757,2214006.7436145623
2006-07-27,2426955.601038583,2214006.7436145623
2006-07-28,2429174.6851320346,2214006.7436145623
2006-07-31,2428248.859371551,2214006.7436145623
2006-08-01,2428149.1609939416,2214006.7436145623
2006-08-02,2429372.3735216935,2214006.7436145623
2006-08-03,2429359.2454822143,2214006.7436145623
2006-08-04,2430351.3745346703,2230393.369257156
2006-08-07,2429157.316978637,2230393.369257156
2006-08-08,2429701.4930242933,2230393.369257156
2006-08-09,2428865.018472258,2230393.369257156
2006-08-10,2430207.404054705,2230393.369257156
2006-08-11,2429257.3552381205,2241194.2481694627
2006-08-14,2430001.7250960837,2266146.0764255296
2006-08-15,2431773.815057255,2266146.0764255296
2006-08-16,2431889.5964538823,2266146.0764255296
2006-08-17,2431745.836461402,2266146.0764255296
2006-08-18,2432916.6908076773,2266146.0764255296
2006-08-21,2432683.4093378554,2266146.0764255296
2006-08-22,2432985.282077409,2266146.0764255296
2006-08-23,2432378.348336197,2266146.0764255296
2006-08-24,2432850.484189845,2266146.0764255296
2006-08-25,2432045.344932891,2266146.0764255296
2006-08-28,2433393.3209488164,2266146.0764255296
2006-08-29,2433708.2091052304,2266146.0764255296
2006-08-30,2433319.672198869,2266146.0764255296
2006-08-31,2434509.6554730902,2266146.0764255296
2006-09-01,2435085.546383954,2266146.0764255296
2006-09-05,2434321.494219757,2266146.0764255296
2006-09-06,2434450.014454461,2266146.0764255296
2006-09-07,2434406.356616355,2266146.0764255296
2006-09-08,2435050.5165830622,2266146.0764255296
2006-09-11,2435546.227362014,2266146.0764255296
2006-09-12,2435928.9642701535,2265981.2174405246
2006-09-13,2435898.8069060235,2265981.2174405246
2006-09-14,2435751.9916042476,2265981.2174405246
2006-09-15,2437147.052274382,2276523.709357059
2006-09-18,2436248.6284082294,2276523.709357059
2006-09-19,2436419.0479017855,2276523.709357059
2006-09-20,2437243.224165237,2276523.709357059
2006-09-21,2436613.408181584,2276523.709357059
2006-09-22,2436222.000672853,2276523.709357059
2006-09-25,2455885.7180183325,2377678.6466844473
2006-09-26,3530645.414095904,3236907.2854559678
2006-09-27,3531845.81113949,3236907.2854559678
2006-09-28,3532426.592760827,3236907.2854559678
2006-09-29,3531523.9239812153,3236907.2854559678
2006-10-02,3530708.151924159,3236907.2854559678
2006-10-03,3530878.680779006,3236907.2854559678
2006-10-04,3534511.1846826333,3236907.2854559678
2006-10-05,3534944.213139999,3248825.10054909
2006-10-06,3533905.619415033,3248825.10054909
2006-10-09,3534301.4032909754,3248825.10054909
2006-10-10,3535294.882269077,3253012.6391276643
2006-10-11,3535508.4242312657,3254201.7867469536
2006-10-12,3537788.814775217,3269063.688040245
2006-10-13,3538174.0992125156,3269063.688040245
2006-10-16,3538644.87535249,3269063.688040245
2006-10-17,3537627.0480307224,3269063.688040245
2006-10-18,3538663.003690383,3282827.288826606
2006-10-19,3539475.955250284,3282827.288826606
2006-10-20,3539185.8760457947,3286447.3066216423
2006-10-23,3540296.6457358315,3286447.3066216423
2006-10-24,3541600.203675662,3286989.5018939124
2006-10-25,3542555.815524317,3307340.8558614026
2006-10-26,3544011.4977686135,3314110.764112684
2006-10-27,3542214.1882220027,3319242.468300414
2006-10-30,3542501.998809409,3319242.468300414
2006-10-31,3542969.7091726447,3355064.7862085486
2006-11-01,3542980.3609084273,3355064.7862085486
2006-11-02,3542497.478922763,3355064.7862085486
2006-11-03,3541663.9927453185,3355064.7862085486
2006-11-06,3543010.8256577635,3355064.7862085486
2006-11-07,3543610.4056977415,3355064.7862085486
2006-11-08,3544137.393647113,3355064.7862085486
2006-11-09,3543497.6261872435,3355064.7862085486
2006-11-10,3543535.3991044182,3361814.7125757355
2006-11-13,3544380.397251429,3361814.7125757355
2006-11-14,3544821.1210368294,3361814.7125757355
2006-11-15,3545361.90660459,3361814.7125757355
2006-11-16,3546083.24208599,3369178.779418048
2006-11-17,3545830.6125493613,3369178.779418048
2006-11-20,3545425.7914305297,3369178.779418048
2006-11-21,3545748.9106627074,3369178.779418048
2006-11-22,3545963.667770442,3369178.779418048
2006-11-24,3545360.998572406,3369178.779418048
2006-11-27,3542980.446373519,3369178.779418048
2006-11-28,3543335.2528977958,3369178.779418048
2006-11-29,3545102.8534479705,3369178.779418048
2006-11-30,3545166.612737712,3369178.779418048
2006-12-01,3545243.918644738,3380973.665736508
2006-12-04,3546874.5568674323,3380973.665736508
2006-12-05,3547675.206292939,3380973.665736508
2006-12-06,3547398.886627507,3380973.665736508
2006-12-07,3547113.2877429244,3380973.665736508
2006-12-08,3547316.36311419,3380973.665736508
2006-12-11,3547618.1095541236,3380973.665736508
2006-12-12,3547903.8582137343,3380973.665736508
2006-12-13,3561213.8042061827,3521628.2894651494
2006-12-14,5519818.435549,4795659.217051605
2006-12-15,5518824.0092549715,4795659.217051605
2006-12-18,5516224.457432011,4795659.217051605
2006-12-19,5518297.915216008,4795659.217051605
2006-12-20,5516258.6885599885,4795659.217051605
2006-12-21,5511551.499317268,4795659.217051605
2006-12-22,5507858.148206988,4795659.217051605
2006-12-26,5510380.022257784,4795659.217051605
2006-12-27,5515173.122533778,4795659.217051605
2006-12-28,5514337.229201475,4795659.217051605
2006-12-29,5511266.209974626,4795659.217051605
2007-01-03,5511391.906704654,4837095.302851428
2007-01-04,5511572.66276591,4837095.302851428
2007-01-05,5506682.232890953,4837095.302851428
2007-01-08,5509263.047119165,4850096.501620853
2007-01-09,5510951.16540792,4850096.501620853
2007-01-10,5512866.506270209,4883304.086595813
2007-01-11,5516903.863153269,4891493.214875449
2007-01-12,5518467.679770695,4883384.996759342
2007-01-16,5521228.388088929,4883384.996759342
2007-01-17,5521751.740749048,4883384.996759342
2007-01-18,5521666.2225068975,4883384.996759342
2007-01-19,5521869.695333945,4883384.996759342
2007-01-22,5518661.794547128,4883384.996759342
2007-01-23,5520669.360589803,4905227.667392583
2007-01-24,5522363.753572137,4905227.667392583
2007-01-25,5516617.151638786,4920664.649208854
2007-01-26,5516802.689733596,4945407.933441074
2007-01-29,5515164.68066454,4945407.933441074
2007-01-30,5515677.482155235,4945407.933441074
2007-01-31,5518210.862246423,4940968.822543292
2007-02-01,5522615.851515662,4936278.699577492
2007-02-02,5523377.718429189,4936278.699577492
2007-02-05,5524089.45511977,4936278.699577492
2007-02-06,5527493.25635032,4936278.699577492
2007-02-07,5528467.217214387,4936278.699577492
2007-02-08,5526845.156360686,4949901.557167649
2007-02-09,5525863.07732749,4949901.557167649
2007-02-12,5525340.1067685485,4949901.557167649
2007-02-13,5527823.130093652,4961856.77566995
2007-02-14,5531120.323063294,4977002.048656444
2007-02-15,5531007.496342341,4977002.048656444
2007-02-16,5531899.379655878,4977002.048656444
2007-02-20,5534785.566835403,5004031.943809032
2007-02-21,5532069.482204318,5004031.943809032
2007-02-22,5530280.347778201,5004031.943809032
2007-02-23,5530953.498836279,5004031.943809032
2007-02-26,5529871.613845072,5069947.008983008
2007-02-27,5516411.799179916,5100061.7646037685
2007-02-28,5519804.147849743,5100061.7646037685
2007-03-01,5518195.898938273,5100061.7646037685
2007-03-02,5514305.0925363945,5123788.979965244
2007-03-05,5511714.844721829,5123788.979965244
2007-03-06,5516060.330659364,5123788.979965244
2007-03-07,5514447.601787929,5123788.979965244
2007-03-08,5517450.044149433,5123788.979965244
2007-03-09,5518130.327974294,5123788.979965244
2007-03-12,5518482.710063701,5123788.979965244
2007-03-13,5511317.947752808,5123788.979965244
2007-03-14,5510888.119234418,5123788.979965244
2007-03-15,5512242.673102175,5123788.979965244
2007-03-16,5511019.699922984,5123788.979965244
2007-03-19,5515189.663013821,5123788.979965244
2007-03-20,5518011.056645517,5123788.979965244
2007-03-21,5522881.471595501,5123788.979965244
2007-03-22,5522465.667031293,5123788.979965244
2007-03-23,5522317.181280618,5123788.979965244
2007-03-26,5521678.574610417,5123788.979965244
2007-03-27,5518964.143300568,5123788.979965244
2007-03-28,5517237.385193523,5145656.623706277
2007-03-29,5518788.1837559305,5145656.623706277
2007-03-30,5517763.682617035,5145656.623706277
2007-04-02,5518917.337871816,5145656.623706277
2007-04-03,5521558.8791374825,5145656.623706277
2007-04-04,5521904.64072996,5145656.623706277
2007-04-05,5523075.039730575,5145656.623706277
2007-04-09,5523224.2397491895,5145656.623706277
2007-04-10,5524193.042684402,5145656.623706277
2007-04-11,5521635.262088474,5145656.623706277
2007-04-12,5522840.242779519,5145656.623706277
2007-04-13,5524242.239503657,5161524.110606259
2007-04-16,5526973.092707342,5161524.110606259
2007-04-17,5528818.819328284,5161524.110606259
2007-04-18,5528247.741150683,5161524.110606259
2007-04-19,5528901.443460825,5176843.719321105
2007-04-20,5531458.770233574,5176843.719321105
2007-04-23,5530007.832543614,5176843.719321105
2007-04-24,5529662.748579743,5176843.719321105
2007-04-25,5532160.188499703,5190551.513384475
2007-04-26,5532993.251999809,5190551.513384475
2007-04-27,5532790.487531557,5190551.513384475
2007-04-30,5530934.76820214,5190551.513384475
2007-05-01,5532417.623782053,5190551.513384475
2007-05-02,5533299.263494684,5190551.513384475
2007-05-03,5533364.190486326,5190551.513384475
2007-05-04,5534313.853724851,5190551.513384475
2007-05-07,5535115.4122264525,5190551.513384475
2007-05-08,5534535.242521121,5190551.513384475
2007-05-09,5535705.350884988,5190551.513384475
2007-05-10,5531255.8925542375,5190551.513384475
2007-05-11,5532929.73146724,5198767.07633131
2007-05-14,5533156.008554809,5198767.07633131
2007-05-15,5533866.752747881,5224174.23439126
2007-05-16,5536214.755010235,5224174.23439126
2007-05-17,5535472.655164945,5224174.23439126
2007-05-18,5537282.356242279,5232301.568610767
